pid	file	tag	change	evidence
067.0138	content/_original/067/1876-11-19.md	Kernberger	+	strong m=0.33
067.0154	content/_original/067/1876-11-20.md	Censored_1887	+	run21 run=21 nw=42
067.0156	content/_original/067/1876-11-20.md	Censored_1887	+	run24 run=24 nw=24
067.0157	content/_original/067/1876-11-20.md	Censored_1887	+	run34 run=34 nw=34
067.0157	content/_original/067/1876-11-20.md	Kernberger	+	strong m=0.62
067.0158	content/_original/067/1876-11-20.md	Censored_1887	+	run23 run=23 nw=58
067.0160	content/_original/067/1876-11-20.md	Censored_1887	+	run16 run=16 nw=88
067.0161	content/_original/067/1876-11-20.md	Censored_1887	+	bag6-w98 run=0 nw=6
067.0194	content/_original/067/1876-11-24-25.md	Censored_1887	+	bag3-w98 run=0 nw=3
067.0195	content/_original/067/1876-11-24-25.md	Censored_1887	+	run37 run=37 nw=62
067.0195	content/_original/067/1876-11-24-25.md	Kernberger	+	strong m=0.36
067.0196	content/_original/067/1876-11-24-25.md	Censored_1887	+	run20 run=20 nw=26
067.0197	content/_original/067/1876-11-24-25.md	Censored_1887	+	local60/116-w194 run=5 nw=116
067.0198	content/_original/067/1876-11-24-25.md	Censored_1887	+	run47 run=47 nw=763
067.0198	content/_original/067/1876-11-24-25.md	Kernberger	+	strong m=0.20
067.0208	content/_original/067/1876-11-26.md	Censored_1887	+	run25 run=25 nw=197
067.0210	content/_original/067/1876-11-26.md	Censored_1887	+	run21 run=21 nw=171
067.0218	content/_original/067/1876-11-27.md	Kernberger	+	strong m=0.26
067.0220	content/_original/067/1876-11-27.md	Kernberger	+	strong m=0.46
067.0224	content/_original/067/1876-11-27.md	Kernberger	+	strong m=0.25
067.0237	content/_original/067/1876-11-29-30-12-01.md	Kernberger	+	strong m=0.31
067.0239	content/_original/067/1876-11-29-30-12-01.md	Censored_1887	+	local23/178-w180 run=14 nw=178
067.0243	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.39
067.0244	content/_original/067/1876-12-02-07.md	Censored_1887	+	run21 run=21 nw=84
067.0244	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.49
067.0245	content/_original/067/1876-12-02-07.md	Censored_1887	+	run73 run=73 nw=222
067.0247	content/_original/067/1876-12-02-07.md	Censored_1887	+	run24 run=24 nw=60
067.0247	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.38
067.0248	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.42
067.0249	content/_original/067/1876-12-02-07.md	Censored_1887	+	run29 run=29 nw=38
067.0249	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.63
067.0250	content/_original/067/1876-12-02-07.md	Censored_1887	+	run42 run=42 nw=121
067.0250	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.29
067.0251	content/_original/067/1876-12-02-07.md	Censored_1887	+	run21 run=21 nw=46
067.0251	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.51
067.0254	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.34
067.0255	content/_original/067/1876-12-02-07.md	Censored_1887	+	run30 run=30 nw=113
067.0257	content/_original/067/1876-12-02-07.md	Censored_1887	+	run29 run=29 nw=102
067.0265	content/_original/067/1876-12-02-07.md	Kernberger	+	llm-verified-YES
067.0266	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.21
067.0267	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.50
067.0268	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.49
067.0269	content/_original/067/1876-12-02-07.md	Kernberger	+	strong m=0.22
067.0271	content/_original/067/1876-12-02-07.md	Censored_1887	+	local9/321-w10 run=9 nw=321
067.0273	content/_original/067/1876-12-08-11.md	Censored_1887	+	local7/7-w10 run=7 nw=7
067.0274	content/_original/067/1876-12-08-11.md	Censored_1887	+	run28 run=28 nw=34
067.0275	content/_original/067/1876-12-08-11.md	Censored_1887	+	local11/11-w21 run=11 nw=11
067.0277	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.47
067.0289	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.55
067.0290	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.76
067.0295	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.71
067.0301	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.73
067.0302	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.26
067.0304	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.72
067.0305	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.39
067.0306	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.34
067.0310	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.46
067.0311	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.70
067.0316	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.64
067.0317	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.55
067.0318	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.85
067.0320	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.32
067.0333	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.44
067.0339	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.38
067.0340	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.47
067.0350	content/_original/067/1876-12-08-11.md	Censored_1887	+	run34 run=34 nw=52
067.0350	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.40
067.0351	content/_original/067/1876-12-08-11.md	Censored_1887	+	run15 run=15 nw=15
067.0352	content/_original/067/1876-12-08-11.md	Censored_1887	+	bag6-w6 run=4 nw=6
067.0355	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.87
067.0356	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.68
067.0359	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.57
067.0363	content/_original/067/1876-12-08-11.md	Kernberger	+	strong m=0.56
067.0365	content/_original/067/1876-12-08-11.md	Censored_1887	+	run38 run=38 nw=56
067.0366	content/_original/067/1876-12-08-11.md	Censored_1887	+	local12/13-w70 run=12 nw=13
067.0367	content/_original/067/1876-12-08-11.md	Censored_1887	+	local10/10-w70 run=10 nw=10
067.0368	content/_original/067/1876-12-08-11.md	Censored_1887	+	local9/13-w70 run=6 nw=13
068.0014	content/_original/068/1876-12-14-15.md	Kernberger	+	strong m=0.19
068.0016	content/_original/068/1876-12-14-15.md	Kernberger	+	strong m=0.41
068.0018	content/_original/068/1876-12-14-15.md	Kernberger	+	strong m=0.30
068.0021	content/_original/068/1876-12-14-15.md	Kernberger	+	strong m=0.29
068.0022	content/_original/068/1876-12-14-15.md	Kernberger	+	strong m=0.30
068.0026	content/_original/068/1876-12-16.md	Kernberger	+	strong m=0.31
068.0034	content/_original/068/1876-12-17-18.md	Censored_1887	+	run37 run=37 nw=63
068.0034	content/_original/068/1876-12-17-18.md	Kernberger	+	strong m=0.31
068.0035	content/_original/068/1876-12-17-18.md	Censored_1887	+	run18 run=18 nw=124
068.0035	content/_original/068/1876-12-17-18.md	Kernberger	+	strong m=0.24
068.0036	content/_original/068/1876-12-17-18.md	Censored_1887	+	run31 run=31 nw=307
068.0049	content/_original/068/1876-12-21-24.md	Kernberger	+	strong m=0.34
